2021-07-19 17:14:05,445 [main.py         | 49] INFO: Start to run instance_50
2021-07-19 17:14:42,260 [simulate_environment.py | 298] INFO: 2021-07-19 04:10:00, Item 0219050162-1: state = 1 < 2, we can not finish the simulation
2021-07-19 17:14:42,267 [simulate_environment.py | 104] INFO: **************************************************
2021-07-19 17:14:42,267 [simulate_environment.py | 108] INFO: cur time: 2021-07-19 04:20:00, pre time: 2021-07-19 04:10:00
2021-07-19 17:14:42,267 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-19 04:20:00
2021-07-19 17:14:42,275 [simulate_environment.py | 173] INFO: Get 304 unallocated order items, 250 ongoing order items, 401 completed order items
2021-07-19 17:14:44,882 [simulate_environment.py | 298] INFO: 2021-07-19 04:20:00, Item 0227150169-1: state = 1 < 2, we can not finish the simulation
2021-07-19 17:14:44,896 [simulate_environment.py | 104] INFO: **************************************************
2021-07-19 17:14:44,896 [simulate_environment.py | 108] INFO: cur time: 2021-07-19 04:30:00, pre time: 2021-07-19 04:20:00
2021-07-19 17:14:44,896 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-19 04:30:00
2021-07-19 17:14:44,909 [simulate_environment.py | 173] INFO: Get 312 unallocated order items, 302 ongoing order items, 423 completed order items
2021-07-19 17:14:47,066 [simulate_environment.py | 298] INFO: 2021-07-19 04:30:00, Item 0228470172-16: state = 1 < 2, we can not finish the simulation
2021-07-19 17:14:47,075 [simulate_environment.py | 104] INFO: **************************************************
2021-07-19 17:14:47,075 [simulate_environment.py | 108] INFO: cur time: 2021-07-19 04:40:00, pre time: 2021-07-19 04:30:00
2021-07-19 17:14:47,075 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-19 04:40:00
2021-07-19 17:14:47,083 [simulate_environment.py | 173] INFO: Get 286 unallocated order items, 334 ongoing order items, 463 completed order items
2021-07-19 17:14:49,187 [simulate_environment.py | 298] INFO: 2021-07-19 04:40:00, Item 0231170175-1: state = 1 < 2, we can not finish the simulation
2021-07-19 17:14:49,197 [simulate_environment.py | 104] INFO: **************************************************
2021-07-19 17:14:49,197 [simulate_environment.py | 108] INFO: cur time: 2021-07-19 04:50:00, pre time: 2021-07-19 04:40:00
2021-07-19 17:14:49,197 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-19 04:50:00
2021-07-19 17:14:49,206 [simulate_environment.py | 173] INFO: Get 254 unallocated order items, 377 ongoing order items, 479 completed order items
2021-07-19 17:14:51,158 [simulate_environment.py | 298] INFO: 2021-07-19 04:50:00, Item 0231170175-1: state = 1 < 2, we can not finish the simulation
2021-07-19 17:14:51,168 [simulate_environment.py | 104] INFO: **************************************************
2021-07-19 17:14:51,168 [simulate_environment.py | 108] INFO: cur time: 2021-07-19 05:00:00, pre time: 2021-07-19 04:50:00
2021-07-19 17:14:51,168 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-19 05:00:00
2021-07-19 17:14:51,177 [simulate_environment.py | 173] INFO: Get 268 unallocated order items, 376 ongoing order items, 511 completed order items
2021-07-19 17:14:53,354 [simulate_environment.py | 298] INFO: 2021-07-19 05:00:00, Item 0304560210-1: state = 1 < 2, we can not finish the simulation
2021-07-19 17:14:53,365 [simulate_environment.py | 104] INFO: **************************************************
2021-07-19 17:14:53,365 [simulate_environment.py | 108] INFO: cur time: 2021-07-19 05:10:00, pre time: 2021-07-19 05:00:00
2021-07-19 17:14:53,365 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-19 05:10:00
2021-07-19 17:14:53,374 [simulate_environment.py | 173] INFO: Get 258 unallocated order items, 369 ongoing order items, 536 completed order items
2021-07-19 17:14:55,446 [simulate_environment.py | 298] INFO: 2021-07-19 05:10:00, Item 0324230253-1: state = 1 < 2, we can not finish the simulation
2021-07-19 17:14:55,456 [simulate_environment.py | 104] INFO: **************************************************
2021-07-19 17:14:55,456 [simulate_environment.py | 108] INFO: cur time: 2021-07-19 05:20:00, pre time: 2021-07-19 05:10:00
2021-07-19 17:14:55,456 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-19 05:20:00
2021-07-19 17:14:55,465 [simulate_environment.py | 173] INFO: Get 250 unallocated order items, 368 ongoing order items, 558 completed order items
2021-07-19 17:14:57,536 [simulate_environment.py | 298] INFO: 2021-07-19 05:20:00, Item 0324230253-1: state = 1 < 2, we can not finish the simulation
2021-07-19 17:14:57,546 [simulate_environment.py | 104] INFO: **************************************************
2021-07-19 17:14:57,546 [simulate_environment.py | 108] INFO: cur time: 2021-07-19 05:30:00, pre time: 2021-07-19 05:20:00
2021-07-19 17:14:57,546 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-19 05:30:00
2021-07-19 17:14:57,555 [simulate_environment.py | 173] INFO: Get 257 unallocated order items, 378 ongoing order items, 593 completed order items
2021-07-19 17:14:59,543 [simulate_environment.py | 298] INFO: 2021-07-19 05:30:00, Item 0324230253-1: state = 1 < 2, we can not finish the simulation
2021-07-19 17:14:59,553 [simulate_environment.py | 104] INFO: **************************************************
2021-07-19 17:14:59,553 [simulate_environment.py | 108] INFO: cur time: 2021-07-19 05:40:00, pre time: 2021-07-19 05:30:00
2021-07-19 17:14:59,553 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-19 05:40:00
2021-07-19 17:14:59,562 [simulate_environment.py | 173] INFO: Get 306 unallocated order items, 363 ongoing order items, 627 completed order items
2021-07-19 17:15:01,616 [simulate_environment.py | 298] INFO: 2021-07-19 05:40:00, Item 0324230253-1: state = 1 < 2, we can not finish the simulation
2021-07-19 17:15:01,633 [simulate_environment.py | 104] INFO: **************************************************
2021-07-19 17:15:01,633 [simulate_environment.py | 108] INFO: cur time: 2021-07-19 05:50:00, pre time: 2021-07-19 05:40:00
2021-07-19 17:15:01,633 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-19 05:50:00
2021-07-19 17:15:01,647 [simulate_environment.py | 173] INFO: Get 336 unallocated order items, 370 ongoing order items, 644 completed order items
2021-07-19 17:15:04,259 [simulate_environment.py | 298] INFO: 2021-07-19 05:50:00, Item 0324230253-1: state = 1 < 2, we can not finish the simulation
2021-07-19 17:15:04,271 [simulate_environment.py | 104] INFO: **************************************************
2021-07-19 17:15:04,271 [simulate_environment.py | 108] INFO: cur time: 2021-07-19 06:00:00, pre time: 2021-07-19 05:50:00
2021-07-19 17:15:04,271 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-19 06:00:00
2021-07-19 17:15:04,281 [simulate_environment.py | 173] INFO: Get 353 unallocated order items, 372 ongoing order items, 704 completed order items
2021-07-19 17:15:06,457 [simulate_environment.py | 298] INFO: 2021-07-19 06:00:00, Item 0324230253-1: state = 1 < 2, we can not finish the simulation
2021-07-19 17:15:06,468 [simulate_environment.py | 104] INFO: **************************************************
2021-07-19 17:15:06,468 [simulate_environment.py | 108] INFO: cur time: 2021-07-19 06:10:00, pre time: 2021-07-19 06:00:00
2021-07-19 17:15:06,468 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-19 06:10:00
2021-07-19 17:15:06,478 [simulate_environment.py | 173] INFO: Get 412 unallocated order items, 341 ongoing order items, 757 completed order items
2021-07-19 17:15:09,047 [simulate_environment.py | 298] INFO: 2021-07-19 06:10:00, Item 0336100276-1: state = 1 < 2, we can not finish the simulation
2021-07-19 17:15:09,059 [simulate_environment.py | 104] INFO: **************************************************
2021-07-19 17:15:09,059 [simulate_environment.py | 108] INFO: cur time: 2021-07-19 06:20:00, pre time: 2021-07-19 06:10:00
2021-07-19 17:15:09,059 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-19 06:20:00
2021-07-19 17:15:09,069 [simulate_environment.py | 173] INFO: Get 463 unallocated order items, 328 ongoing order items, 795 completed order items
2021-07-19 17:15:11,490 [simulate_environment.py | 298] INFO: 2021-07-19 06:20:00, Item 0418040380-1: state = 1 < 2, we can not finish the simulation
2021-07-19 17:15:11,501 [simulate_environment.py | 104] INFO: **************************************************
2021-07-19 17:15:11,501 [simulate_environment.py | 108] INFO: cur time: 2021-07-19 06:30:00, pre time: 2021-07-19 06:20:00
2021-07-19 17:15:11,502 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-19 06:30:00
2021-07-19 17:15:11,511 [simulate_environment.py | 173] INFO: Get 462 unallocated order items, 360 ongoing order items, 813 completed order items
2021-07-19 17:15:13,901 [simulate_environment.py | 298] INFO: 2021-07-19 06:30:00, Item 0418040380-1: state = 1 < 2, we can not finish the simulation
2021-07-19 17:15:13,913 [simulate_environment.py | 104] INFO: **************************************************
2021-07-19 17:15:13,913 [simulate_environment.py | 108] INFO: cur time: 2021-07-19 06:40:00, pre time: 2021-07-19 06:30:00
2021-07-19 17:15:13,913 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-19 06:40:00
2021-07-19 17:15:13,923 [simulate_environment.py | 173] INFO: Get 533 unallocated order items, 364 ongoing order items, 836 completed order items
2021-07-19 17:15:16,963 [simulate_environment.py | 298] INFO: 2021-07-19 06:40:00, Item 0420540386-1: state = 1 < 2, we can not finish the simulation
2021-07-19 17:15:16,978 [simulate_environment.py | 104] INFO: **************************************************
2021-07-19 17:15:16,978 [simulate_environment.py | 108] INFO: cur time: 2021-07-19 06:50:00, pre time: 2021-07-19 06:40:00
2021-07-19 17:15:16,978 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-19 06:50:00
2021-07-19 17:15:16,989 [simulate_environment.py | 173] INFO: Get 563 unallocated order items, 364 ongoing order items, 873 completed order items
2021-07-19 17:15:22,434 [simulate_environment.py | 298] INFO: 2021-07-19 06:50:00, Item 0420540386-1: state = 1 < 2, we can not finish the simulation
2021-07-19 17:15:22,450 [simulate_environment.py | 104] INFO: **************************************************
2021-07-19 17:15:22,450 [simulate_environment.py | 108] INFO: cur time: 2021-07-19 07:00:00, pre time: 2021-07-19 06:50:00
2021-07-19 17:15:22,450 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-19 07:00:00
2021-07-19 17:15:22,460 [simulate_environment.py | 173] INFO: Get 479 unallocated order items, 408 ongoing order items, 931 completed order items
2021-07-19 17:15:27,881 [simulate_environment.py | 298] INFO: 2021-07-19 07:00:00, Item 0420540386-1: state = 1 < 2, we can not finish the simulation
2021-07-19 17:15:27,897 [simulate_environment.py | 104] INFO: **************************************************
2021-07-19 17:15:27,897 [simulate_environment.py | 108] INFO: cur time: 2021-07-19 07:10:00, pre time: 2021-07-19 07:00:00
2021-07-19 17:15:27,897 [simulate_environment.py | 146] INFO: Start to update the input of 2021-07-19 07:10:00
2021-07-19 17:15:27,907 [simulate_environment.py | 173] INFO: Get 456 unallocated order items, 394 ongoing order items, 972 completed order items
